PlotID,Sub-plot,Species,Tree_class,DBH,Height_class,Height,Crown_base_height,Insect,Comments,Notes
FR45,A1,Pl,1,10.2,2,12.4,7.1,N,mechanical damage,NA
FR45,A1,Pl,1,2.9,3,4,2.2,N,NA,NA
FR45,A1,Pl,1,10.1,2,11.3,6.7,N,NA,NA
FR45,A1,Pl,1,2.3,3,4.1,1.5,N,NA,NA
FR45,A1,Pl,2,12.3,2,16,7.8,blister rust,NA,NA
FR45,A1,Pl,2,8.3,3,6.8,3.8,N,broken top,NA
FR45,A1,Pl,2,4.4,3,7.8,6.8,N,NA,NA
FR46,A1,Sx,1,1.6,3,2.2,0.6,aphids,NA,NA
FR46,A1,Pl,1,12.3,2,10.5,5.3,N,mechanical damage,NA
FR46,A1,Pl,1,11.8,2,12.7,7.4,gall in bole,NA,NA
FR46,A1,Pl,3,6.7,NA,4,NA,N,forked at base,NA
FR46,A1,Pl,3,7.5,NA,7,NA,blister rust,forked at base,NA
FR46,A1,Pl,1,10.3,2,12.8,7.9,N,NA,NA
FR46,A1,Pl,2,2.4,3,6,4.5,N,NA,NA
FR47,A2,Pl,1,1.8,2,2.7,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.3,2,2.3,0.2,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.4,2,2.3,0.2,N,NA,only 1/4 of A2
FR47,A2,Pl,1,3.3,2,3.6,0.4,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.1,2,3.1,0.7,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.1,2,3.1,0.3,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.17,2,2.9,0.7,N,swoop,only 1/4 of A2
FR47,A2,Pl,1,1.9,2,2.9,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.3,2,3.1,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2,2,3.1,0.4,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.7,2,2.8,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.4,2,2.3,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.3,2,2.3,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.3,2,2.5,0.4,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.6,3,1.7,0.3,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2,2,2.9,0.4,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.5,3,1.6,0.2,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.2,2,2.2,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.8,2,2.3,0.7,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1,2,2.2,0.5,N,crook,only 1/4 of A2
FR47,A2,Pl,1,0.8,2,1.7,0.4,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.7,2,2.6,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.5,2,1.7,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.6,2,2.5,0.7,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.5,2,1.7,0.2,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.6,2,1.9,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.8,2,2.1,0.1,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1,2,2.3,0.3,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1,2,2.3,0.8,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.6,2,1.7,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.9,2,2.7,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.9,2,2.3,0.2,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.4,2,2.5,0.1,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1,2,2.5,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2,2,2.7,0.8,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.2,2,2.3,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.7,2,2.6,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.8,2,2.6,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.7,2,2.4,0.7,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.4,2,1.4,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.6,2,2.6,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.2,2,2.9,0.9,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.1,2,2.8,0.8,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.2,2,3.1,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2,2,2.8,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.5,3,1.6,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2,2,3.2,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.6,2,3.5,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1,2,2.1,0.5,N,competing leads,only 1/4 of A2
FR47,A2,Pl,1,1.5,2,2.5,0.1,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.3,2,3,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.7,2,2.2,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.7,2,2.6,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.1,2,2.8,0.4,N,NA,only 1/4 of A2
FR47,A2,Pl,1,3.4,2,3.7,0.4,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1,2,2,0.3,N,NA,only 1/4 of A2
FR47,A2,Pl,1,3,2,3.7,0.2,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1,2,2.3,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1,2,2.3,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.7,2,2,0.4,N,broken top,only 1/4 of A2
FR47,A2,Pl,1,1.5,2,2.5,0.7,N,NA,only 1/4 of A2
FR47,A2,Pl,3,1.1,NA,2,NA,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.8,2,2.7,0.7,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.6,2,2.5,0.6,N,competing leads,only 1/4 of A2
FR47,A2,Pl,1,1.7,2,2.7,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.6,2,2.5,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.7,2,2.6,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.7,2,2.3,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.8,2,2,0.2,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.2,2,2.3,0.3,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.4,2,2.3,0.4,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.8,2,2.1,0.3,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.8,2,2.9,0.4,N,NA,only 1/4 of A2
FR47,A2,Pl,1,1.5,2,2.7,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.6,2,3.3,0.2,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.7,2,3.1,0.4,N,NA,only 1/4 of A2
FR47,A2,Pl,1,3,2,3.5,0.5,N,NA,only 1/4 of A2
FR47,A2,Pl,1,3,2,3.7,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,3.1,2,3.5,0.3,N,NA,only 1/4 of A2
FR47,A2,Pl,1,0.9,2,2.2,0.6,N,NA,only 1/4 of A2
FR47,A2,Pl,1,2.3,2,2.6,0.7,N,competing leads,only 1/4 of A2
FR47,A2,Pl,1,1.7,2,2.5,0.5,N,NA,only 1/4 of A2
FR48,A1,Pl,1,3.7,1,2.9,0.1,N,NA,NA
FR48,A1,Sx,4,5.4,NA,5.1,NA,N,NA,NA
FR48,A1,Sx,4,9.2,NA,11.4,NA,N,NA,NA
FR48,A1,Sx,4,7.4,NA,8.5,NA,N,forked at DBH,NA
FR48,A1,Sx,4,8.9,NA,9.4,NA,N,forked at DBH,NA
FR48,A1,Sx,4,9.3,NA,9.6,NA,N,forked at base,NA
FR48,A1,Sx,4,6.1,NA,4,NA,N,"forked at base, broken top",NA
FR48,A1,Pl,1,0.9,2,1.6,0.1,N,NA,NA
FR48,A1,Sx,4,8.1,NA,6.8,NA,N,forked at base,NA
FR48,A1,Sx,4,9.1,NA,4,NA,N,"forked at base, broken top",NA
FR48,A1,Pl,1,2.2,2,2.2,0.1,N,NA,NA
FR48,A1,UC,4,3.4,NA,4.5,NA,N,NA,NA
FR48,A1,Pl,1,1.2,2,2.1,0.1,N,NA,NA
FR48,A1,UC,4,8.3,NA,9.6,NA,N,NA,NA
FR48,A1,Sx,4,6.9,NA,4.7,NA,N,NA,NA
FR48,A1,Pl,1,0.7,2,1.5,0.1,N,NA,NA
FR48,A1,Sx,4,5.5,NA,5.7,NA,N,NA,NA
FR48,A1,Sx,4,6.3,NA,4,NA,N,NA,NA
FR48,A1,UC,4,8,NA,5,NA,N,NA,NA
FR48,A1,UC,5,3.9,NA,2.4,NA,N,char,NA
FR48,A1,Sx,4,11,NA,4.2,NA,N,broken top,NA
FR48,A1,Sx,4,9,NA,9.7,NA,N,NA,NA
FR48,A1,Sx,4,11.4,NA,4.9,NA,N,broken top,NA
FR48,A1,Pl,1,0.8,2,1.5,0.1,N,NA,NA
FR48,A1,Pl,1,1.3,2,1.8,0.4,N,NA,NA
FR48,A1,Sx,4,11.7,NA,7.9,NA,NA,NA,NA
FR48,A1,UC,4,5.9,NA,4,NA,N,broken top,NA
FR48,A1,Pl,1,1.5,2,2,0.1,N,NA,NA
FR48,A1,Pl,1,1.2,2,1.6,0.1,N,NA,NA
FR48,A1,UC,4,3.2,NA,3.7,NA,N,NA,NA
FR48,A1,UC,4,2.7,NA,3,NA,N,NA,NA
FR48,A1,UC,5,1.2,NA,1.5,NA,N,NA,NA
FR48,A1,Sx,4,2.2,NA,2.3,NA,N,NA,NA
FR48,A1,Pl,1,4.9,1,3.3,0.1,N,NA,NA
FR48,A1,UC,5,4.1,NA,2.5,NA,N,NA,NA
FR48,A1,Pl,1,1.6,2,2.1,0.1,N,NA,NA
FR48,A1,Sx,4,6.5,NA,8.5,NA,N,NA,NA
FR49,A1,Pl,1,1.3,2,2.1,0.3,N,NA,NA
FR49,A1,Pl,1,3.6,2,3,0.2,N,NA,NA
FR49,A1,Pl,1,2.3,2,2.3,0.2,N,NA,NA
FR49,A1,Pl,1,0.8,2,1.8,0.3,N,NA,NA
FR49,A1,Pl,1,3.5,2,3,0.4,N,NA,NA
FR49,A1,Pl,1,3,2,2.9,0.1,N,NA,NA
FR49,A1,Pl,1,2.8,2,2.6,0.4,N,competing leads,NA
FR49,A1,Pl,1,0.7,2,1.5,0.1,N,NA,NA
FR49,A1,Pl,1,1.5,2,2.1,0.2,N,NA,NA
FR49,A1,Pl,1,1.7,2,2.3,0.1,N,NA,NA
FR49,A1,Pl,1,1.1,2,2.1,0.2,N,NA,NA
FR49,A1,Pl,1,1.3,2,2.1,0.2,N,NA,NA
FR49,A1,Pl,1,0.7,2,1.8,0.3,N,NA,NA
FR49,A1,Pl,1,2.1,2,2.4,0.1,N,mechanical damage,NA
FR49,A1,Pl,1,3.1,2,3.1,0.3,N,NA,NA
FR49,A1,Pl,1,2.2,2,2.4,0.1,N,NA,NA
FR49,A1,Pl,1,1.7,2,2.3,0.1,N,NA,NA
FR49,A1,Pl,1,1.8,2,2.1,0.2,N,NA,NA
FR49,A1,Pl,1,0.8,2,1.5,0.1,N,NA,NA
FR49,A1,Pl,1,0.5,2,1.4,0.1,N,NA,NA
FR49,A1,Pl,1,1,2,1.5,0.3,N,NA,NA
FR49,A1,Pl,1,2.1,2,2.3,0.2,N,NA,NA
FR49,A1,Pl,1,1.4,2,2.1,0.4,N,NA,NA
FR49,A1,Pl,1,1.9,2,2.2,0.2,N,NA,NA
FR49,A1,Pl,1,1,2,1.7,0.1,N,NA,NA
FR49,A1,Pl,1,1.1,2,2,0.5,N,NA,NA
FR49,A1,Pl,1,2.8,2,2.9,0.1,N,NA,NA
FR49,A1,Pl,1,1.2,2,2,0.1,N,NA,NA
FR49,A1,Pl,1,2,2,2.2,0.4,N,NA,NA
FR49,A1,Pl,1,3.5,2,2.7,0.1,N,NA,NA
FR49,A1,Pl,1,4,2,3.6,0.3,N,NA,NA
FR49,A1,Pl,1,4.1,2,3.1,0.1,N,NA,NA
FR49,A1,Pl,1,3.1,2,2.7,0.3,N,NA,NA
FR49,A1,Pl,1,2.3,2,2.4,0.2,N,NA,NA
FR49,A1,Pl,1,3,2,2.9,0.3,N,NA,NA
FR49,A1,Pl,1,0.7,2,1.6,0.3,N,NA,NA
FR49,A1,Pl,1,3.1,2,3.5,0.2,N,NA,NA
FR49,A1,Pl,1,4.2,2,3.7,0.1,N,NA,NA
FR49,A1,Pl,1,2.3,2,2.7,0.2,N,NA,NA
FR49,A1,Pl,1,1.1,2,2.1,0.3,N,NA,NA
FR50,A1,UC,5,8.1,NA,5.4,NA,N,char,NA
FR50,A1,UC,5,5.6,NA,3.5,NA,N,char,NA
FR50,A1,UC,5,10.1,NA,12.5,NA,N,char,NA
FR51,A1,Pl,1,3.2,1,2.5,0.1,N,NA,NA
FR51,A1,Pl,1,1.2,2,1.6,0.1,N,NA,NA
FR51,A1,Pl,1,1,2,1.4,0.1,N,NA,NA
FR51,A1,Pl,1,1.4,2,1.4,0.1,N,NA,NA
FR51,A1,Pl,1,1.2,2,1.5,0.1,N,NA,NA
FR51,A1,Pl,1,1.4,2,1.8,0.1,N,forked,NA
FR51,A1,Pl,1,1.8,2,2.1,0.1,N,NA,NA
FR51,A1,Pl,1,2.4,2,2.1,0.1,N,NA,NA
FR51,A1,Pl,1,2.4,2,2.3,0.1,N,NA,NA
FR51,A1,Pl,1,1.3,2,2,0.1,N,NA,NA
FR51,A1,Pl,1,1.6,2,2.1,0.1,N,NA,NA
FR51,A1,Pl,1,0.8,2,1.4,0.1,N,NA,NA
FR51,A1,Pl,1,1,2,1.6,0.1,N,NA,NA
FR51,A1,Pl,1,0.8,2,1.4,0.1,N,NA,NA
FR51,A1,Pl,1,0.8,2,1.6,0.1,N,NA,NA
FR51,A1,Pl,1,0.4,2,1.5,0.2,N,NA,NA
FR51,A1,Pl,1,0.4,2,1.4,0.2,N,NA,NA
FR51,A1,Pl,1,0.9,2,1.7,0.1,N,NA,NA
FR51,A1,Pl,1,1.3,2,1.9,0.1,N,NA,NA
FR51,A1,Pl,1,0.5,2,1.4,0.1,N,NA,NA
FR51,A1,Pl,1,1.6,2,2.2,0.1,N,NA,NA
FR51,A1,Pl,1,1.4,2,2.2,0.2,N,NA,NA
FR51,A1,Pl,1,1.4,2,2.2,0.1,N,NA,NA
FR51,A1,Pl,1,0.8,2,1.4,0.2,N,NA,NA
FR51,A1,Pl,1,0.8,2,1.4,0.2,N,NA,NA
FR51,A1,Pl,1,0.5,2,1.4,0.1,N,NA,NA
FR51,A1,Pl,1,1,2,2,0.3,N,NA,NA
FR51,A1,Pl,1,0.8,2,1.8,0.1,N,NA,NA
FR51,A1,Pl,1,0.9,2,1.6,0.1,N,NA,NA
FR51,A1,Pl,1,0.6,2,1.5,0.1,N,NA,NA
FR51,A1,Pl,1,1.8,2,2.1,0.3,N,NA,NA
FR51,A1,Pl,1,1.5,2,2.1,0.1,N,NA,NA
FR51,A1,Pl,1,1.1,2,1.8,0.4,N,NA,NA
FR51,A1,Pl,1,1.9,2,2.3,0.4,N,NA,NA
FR51,A1,Pl,1,1.1,2,2,0.1,N,NA,NA
FR51,A1,Pl,1,1.6,2,2.3,0.1,N,NA,NA
FR51,A1,Pl,1,1.6,2,2.2,0.1,N,NA,NA
FR51,A1,Pl,1,1.8,2,2.3,0.1,N,NA,NA
FR51,A1,Pl,1,2,2,2.3,0.2,N,NA,NA
FR51,A1,Pl,1,1.2,2,2,0.2,N,NA,NA
FR51,A1,Pl,1,1.3,2,2.1,0.1,N,forked,NA
FR51,A1,Pl,1,2,2,2.4,0.1,N,NA,NA
FR51,A1,Pl,1,0.8,2,1.5,0.1,N,NA,NA
FR51,A1,Pl,1,1.8,2,2.2,0.2,N,NA,NA
FR51,A1,Pl,1,1.3,2,1.5,0.2,N,NA,NA
FR51,A1,Pl,1,1,2,1.6,0.1,N,NA,NA
FR51,A1,Pl,1,0.9,2,1.6,0.2,N,NA,NA
FR51,A1,Pl,1,1.7,2,2.3,0.1,N,NA,NA
FR51,A1,Pl,1,1,2,1.9,0.2,N,NA,NA
FR51,A1,Pl,1,1.2,2,2,0.1,N,NA,NA
FR51,A1,Pl,1,1.4,2,1.9,0.1,N,NA,NA
FR51,A1,Pl,1,0.7,2,1.6,0.1,N,NA,NA
FR51,A1,Pl,1,2.3,2,2.4,0.1,N,NA,NA
FR51,A1,Pl,1,1,2,1.7,0.1,N,NA,NA
FR51,A1,Pl,1,2.8,2,2.3,0.2,N,NA,NA
FR51,A1,Pl,1,1.4,2,2.1,0.4,N,NA,NA
FR51,A1,Pl,1,1.1,2,1.9,0.4,N,NA,NA
FR51,A1,Pl,1,2.2,2,2.3,0.1,N,NA,NA
FR51,A1,Pl,1,1.1,2,1.7,0.1,N,NA,NA
FR51,A1,Pl,1,1.4,2,2,0.1,N,NA,NA
FR52,A1,Bl,1,1.8,4,1.7,0.5,browse,NA,NA
FR52,A1,Sx,1,10.3,2,9,2,N,NA,NA
FR52,A1,Sx,2,3.9,4,3.8,2.2,N,crook,NA
FR52,A1,Sx,2,1,4,1.9,0.7,N,NA,NA
FR52,A1,Pl,1,11,2,15.2,6.5,N,NA,NA
FR52,A1,Sx,1,3.1,4,3.7,0.7,N,NA,NA
FR52,A1,Sx,1,5.3,3,6.2,0.5,N,NA,NA
FR52,A1,Pl,3,9.3,NA,6.5,NA,N,broken top,NA
FR52,A1,Sx,1,3.3,4,3.8,0.6,N,NA,NA
FR52,A1,Sx,1,8.8,3,9.3,4.2,N,NA,NA
FR52,A1,Pl,1,7.6,3,9.5,4,N,NA,NA
FR52,A1,Pl,1,7.3,3,12.1,7.8,N,NA,NA
FR52,A1,Pl,3,11.2,NA,9,NA,N,broken top,NA
FR52,A1,Pl,2,3.7,4,4,2,N,broken top,NA
FR52,A1,Sx,1,3.7,4,4,1.4,N,NA,NA
FR52,A1,Sx,1,3.3,4,3.8,1,N,NA,NA
FR52,A1,Sx,1,7.6,3,7,3.2,N,NA,NA
FR52,A1,Sx,1,11.3,3,11.6,4.8,N,NA,NA
FR52,A1,Bl,1,9.2,3,10,4,browse,NA,NA
FR52,A1,Sx,1,1.5,4,2.2,1,N,swoop,NA
FR52,A1,Pl,1,9.2,4,9.5,4,N,NA,NA
FR52,A1,Pl,3,5.2,NA,11,NA,N,NA,NA
FR53,A1,Sx,1,3.9,3,4.4,0.8,N,NA,NA
FR53,A1,Sx,1,5.5,3,6.8,3,aphids,NA,NA
FR53,A1,Pl,1,9.4,3,10,4,N,NA,NA
FR53,A1,Sx,1,1.9,3,2.5,0.7,N,NA,NA
FR53,A1,Sx,1,2.9,3,3.7,0.8,N,NA,NA
FR53,A1,Sx,1,1.5,3,2.5,1.1,aphids,NA,NA
FR53,A1,Pl,1,8.8,2,12.3,6.2,N,NA,NA
FR53,A1,Pl,3,5.3,NA,5.3,NA,N,NA,NA
FR53,A1,Pl,2,12,2,11.7,5.7,blister rust,NA,NA
FR53,A1,Sx,1,0.8,4,1.6,0.5,aphids,NA,NA
FR53,A1,Sx,1,9.3,2,11.8,4,aphids,NA,NA
FR53,A1,Sx,1,2.2,4,2.6,0.9,aphids,NA,NA
FR53,A1,Sx,1,3.1,3,4.2,1,aphids,NA,NA
FR53,A1,Sx,1,1.9,4,2.9,0.9,N,NA,NA
FR53,A1,Sx,1,1,4,1.9,0.8,aphids,NA,NA
FR53,A1,Pl,3,6.6,NA,7,NA,NA,NA,NA
FR54,A1,Pl,1,10.1,2,11.1,5.6,N,NA,NA
FR54,A1,Pl,1,11.1,2,13.1,6,N,NA,NA
FR54,A1,Pl,1,11.7,2,13,7.7,gall,NA,NA
FR54,A1,Pl,1,12.3,2,11.8,5.4,N,NA,NA
FR54,A1,Pl,1,12.2,2,13.2,6.4,N,NA,NA
FR54,A1,Pl,1,8.7,2,12.4,6,gall in bole,NA,NA
FR55,A1,Pl,3,8.9,NA,13.6,NA,N,NA,NA
FR55,A1,Pl,3,5.6,NA,10.6,NA,N,NA,NA
FR55,A1,Pl,3,11.6,NA,8.6,NA,N,broken top,NA
FR55,A1,Pl,3,8.4,NA,11,NA,N,NA,NA
FR55,A1,Pl,1,11,2,15.8,8.7,N,scar,NA
FR55,A1,Pl,1,8.2,2,14.2,11.2,N,NA,NA
FR55,A1,Pl,3,7.4,NA,9,NA,N,swoop,NA
FR55,A1,Pl,3,1.5,NA,2.3,NA,N,NA,NA
FR55,A1,Pl,1,11.2,2,13,8,N,NA,NA
FR55,A1,Pl,3,9.5,NA,2.6,NA,N,broken top,NA
FR55,A1,Pl,1,10.9,2,15.7,11.1,N,NA,NA
FR55,A1,Pl,1,7.6,2,12.4,8.9,N,NA,NA
FR55,A1,Pl,1,7.6,2,13,8.9,N,NA,NA
FR55,A1,Pl,2,5.5,3,10,7,N,NA,NA
FR55,A1,Pl,2,7.9,3,10,7,N,NA,NA
FR55,A1,Pl,3,12.1,NA,5,NA,N,broken top,NA
FR55,A1,Pl,3,7.5,NA,2.2,NA,N,broken top,NA
FR55,A1,Pl,2,5.4,3,9.2,6.1,N,NA,NA
FR55,A1,Pl,2,6.5,3,10.2,6.1,N,NA,NA
FR55,A1,Pl,2,6.4,3,8,5,N,dead top,NA
FR55,A1,Pl,3,3.6,NA,6.5,NA,N,NA,NA
FR55,A1,Pl,1,10.8,2,15.4,9.7,N,NA,NA
FR55,A1,Pl,3,3.3,NA,7,NA,N,NA,NA
FR55,A1,Pl,1,5.4,3,11.4,6.4,N,NA,NA
FR55,A1,Pl,1,9.1,3,10,7,N,NA,NA
FR55,A1,Pl,1,8.7,2,11.9,7,N,NA,NA
FR55,A1,Pl,3,11.8,NA,9.5,NA,N,broken top,NA
FR55,A1,Pl,3,6.7,NA,11.2,NA,N,NA,NA
FR55,A1,Pl,3,4.1,NA,8,NA,N,NA,NA
FR55,A1,Pl,2,4.5,3,10,1.5,N,NA,NA
FR55,A1,Pl,1,8.6,3,13.3,6.4,N,NA,NA
FR55,A1,Pl,1,8.4,3,11,9,N,NA,NA
FR55,A1,Pl,1,6.1,3,11.6,7.1,N,NA,NA
FR55,A1,Pl,3,5.4,NA,8.6,NA,N,NA,NA
FR55,A1,Pl,2,10.9,3,11.7,6.9,N,broken top,NA
FR55,A1,Pl,1,11.9,2,14.6,8.1,N,"mechanical damage, forked at base",NA
FR55,A1,Pl,1,9.9,2,15,8.1,N,"mechanical damage, forked at base",NA
FR55,A1,Pl,1,6.5,3,11,6.9,N,NA,NA
FR55,A1,Pl,1,8.3,3,12,8,N,crook,NA
FR55,A1,Pl,3,4.9,NA,12,NA,N,NA,NA
FR55,A1,Pl,2,5.9,3,12,8,N,NA,NA
FR55,A1,Pl,3,4.9,NA,11.5,NA,N,NA,NA
FR55,A1,Pl,2,7.6,3,11,8,N,NA,NA
FR55,A1,Pl,2,6.2,3,11.6,6.4,N,NA,NA
FR55,A1,Pl,1,6.9,3,12.5,6.4,N,NA,NA
FR55,A1,Pl,1,9.9,2,14.6,8.3,N,NA,NA
FR55,A1,Pl,1,10.2,2,15,8.3,N,NA,NA
FR55,A1,Pl,2,9.2,3,11,8.3,"gall, broken top",NA,NA
FR55,A1,Pl,3,7.5,NA,9,NA,N,NA,NA
FR55,A1,Pl,2,3.5,3,4.5,2.1,N,NA,NA
FR56,A1,Pl,1,5.4,2,3.7,0.1,N,mechanical damage,NA
FR56,A1,At,1,0.6,3,2,0.8,LM,NA,NA
FR56,A1,Pl,1,2.5,3,2.8,0.4,N,NA,NA
FR56,A1,UC,5,7.6,NA,7.2,NA,N,NA,NA
FR56,A1,Pl,1,4.5,2,4.2,0.5,N,NA,NA
FR56,A1,Pl,1,3.8,2,3.7,0.5,N,NA,NA
FR56,A1,Pl,1,0.6,3,1.4,0.4,N,NA,NA
FR56,A1,Pl,1,5.2,2,4.4,0.4,N,"mechanical damage, swoop",NA
FR56,A1,Pl,1,3.6,2,3.8,0.4,gall,"mechanical damage, swoop",NA
FR56,A1,Pl,1,0.8,3,1.5,0.3,N,NA,NA
FR56,A1,Pl,1,5.8,2,4.2,0.2,N,NA,NA
FR56,A1,Pl,1,2.4,3,2.8,0.4,N,NA,NA
FR56,A1,Sx,4,11,NA,12.1,NA,N,NA,NA
FR56,A1,Pl,1,8.1,1,5.9,0.5,N,NA,NA
FR56,A1,Pl,1,2.9,3,2.8,0.3,N,NA,NA
FR56,A1,Pl,1,2.1,3,2.7,0.3,N,NA,NA
