PlotID,Sub-plot,Species,Tree_class,DBH,Height_class,Height,Crown_base_height,Insect,Comments
FR01,B1,NA,NA,NA,NA,NA,NA,NA,no trees
FR02,B1,Pl,1,13.6,NA,13.7,7.7,N,NA
FR02,B1,Pl,1,14.9,NA,13.6,6.1,N,NA
FR03,B1,NA,NA,NA,NA,NA,NA,NA,no trees
FR04,B1,Pl,1,14.5,1,12.8,9.1,N,NA
FR04,B1,Pl,2,16.8,1,13.9,8.2,blister rust,NA
FR04,B1,Pl,1,14.6,1,15.1,8.6,N,NA
FR04,B1,Pl,1,17.7,1,13.9,7.5,N,NA
FR04,B1,Pl,1,14.2,1,14.2,7.2,N,NA
FR04,B1,Pl,1,16.7,1,14,8,N,NA
FR04,B1,Pl,1,14.5,1,14.5,8,N,NA
FR04,B1,Pl,1,14.8,1,13,8,N,NA
FR04,B1,Pl,1,20.6,1,15,9,N,forked
FR04,B1,Pl,1,16.8,1,14,9,N,forked
FR04,B1,Pl,2,12.9,1,12.5,7,gall,NA
FR04,B1,Pl,1,19,1,15,8,N,NA
FR04,B1,Pl,1,15.1,1,13.8,7,N,NA
FR04,B1,Pl,1,16.4,1,14.5,7,N,NA
FR04,B1,Pl,1,13.5,1,13,7,N,NA
FR04,B1,Pl,1,16.3,1,15,9,N,NA
FR04,B1,Pl,1,16,1,15,8,N,NA
FR04,B1,Pl,1,14.2,1,14,8,N,NA
FR04,B1,Pl,1,16.4,1,14,8,N,NA
FR04,B1,Pl,1,14.1,1,12.2,8,N,NA
FR04,B1,Pl,1,13.2,1,13,9,N,NA
FR04,B1,Pl,1,14.9,1,13,9,N,NA
FR04,B1,Pl,1,12.9,1,12.9,6,N,NA
FR04,B1,Pl,1,15.6,1,13,8,N,NA
FR04,B1,Pl,1,14.8,1,14,7,N,NA
FR04,B1,Pl,1,14.5,1,12.5,7,N,NA
FR04,B1,Pl,1,15,1,12.5,8,N,NA
FR04,B1,Pl,1,12.7,1,12,8,N,forked
FR04,B1,Pl,1,14.6,1,12,6,N,NA
FR04,B1,Pl,1,17.6,1,15,8,N,NA
FR04,B1,Pl,1,14.6,1,14,6,N,NA
FR04,B1,Pl,2,15.9,1,14,7,gall,forked
FR04,B1,Pl,1,15.1,1,15,7,N,NA
FR04,B1,Pl,1,17.2,1,15,6,N,NA
FR04,B1,Pl,1,17.8,1,13,6,N,NA
FR04,B1,Pl,1,19.9,1,14,7,N,NA
FR04,B1,Pl,1,15.3,1,15,8,N,NA
FR04,B1,Pl,1,14.8,1,13.5,6,N,NA
FR04,B1,Pl,1,14,1,14,8,N,NA
FR04,B1,Pl,1,14.5,1,14,9,N,NA
FR04,B1,Pl,1,15.5,1,14,8,N,NA
FR04,B1,Pl,1,16.3,1,15,8,N,NA
FR04,B1,Pl,1,15,1,14.5,7,N,NA
FR04,B1,Pl,1,12.7,1,13,6,N,NA
FR04,B1,Pl,1,13,1,13,6,N,NA
FR04,B1,Pl,1,13.1,1,13,5,N,forked
FR04,B1,Pl,1,16.9,1,14,8,N,NA
FR04,B1,Pl,1,16.1,1,14,9,N,NA
FR04,B1,Pl,1,15.7,1,14,8,N,NA
FR04,B1,Pl,1,12.8,1,13,8,N,NA
FR04,B1,Pl,1,13.7,1,13.5,7,gall,NA
FR04,B1,Pl,1,14.4,1,15,7,N,NA
FR04,B1,Pl,1,13.7,1,13,7,gall,NA
FR04,B1,Pl,1,14.3,1,14,6,N,NA
FR04,B1,Pl,1,14.9,1,14,7,N,NA
FR04,B1,Pl,1,15.6,1,14.5,7,N,NA
FR04,B1,Pl,1,16.5,1,15,8,N,NA
FR04,B1,Pl,1,16,1,15,6,N,NA
FR04,B1,Pl,1,12.8,1,13,7,N,NA
FR04,B1,Ac,1,15.8,1,13.5,7,N,NA
FR04,B1,Pl,1,20.8,1,15,8,N,NA
FR04,B1,Pl,1,16,1,15,9,N,NA
FR04,B1,Pl,1,14.1,1,14,8,N,NA
FR04,B1,Pl,1,15.9,1,14.5,9,N,NA
FR04,B1,Pl,1,15.9,1,14.5,7,N,NA
FR04,B1,Pl,1,14.5,1,14,8,N,NA
FR04,B1,Pl,1,16.7,1,15,8,N,NA
FR04,B1,Pl,1,13.6,1,13,8,N,NA
FR04,B1,Pl,1,14.3,1,14,9,N,NA
FR04,B1,Pl,1,14.9,1,14,9,N,NA
FR04,B1,Pl,1,14,1,14,7,N,NA
FR04,B1,Pl,1,13.7,1,14,7,gall,NA
FR04,B1,Pl,1,14.2,1,14,9,N,NA
FR04,B1,Pl,1,15.3,1,13,8,N,NA
FR04,B1,Pl,1,13.7,1,13,8,N,NA
FR04,B1,Pl,1,13,1,14,8,N,NA
FR04,B1,Pl,1,16.3,1,15,9,N,NA
FR05,B1,Sx,5,23.2,NA,20.5,NA,N,char
FR05,B1,Sx,5,25.2,NA,23.1,NA,N,char
FR05,B1,Sx,5,41.6,NA,28.4,NA,N,char
FR05,B1,Sx,5,20.7,NA,18.6,NA,N,char
FR05,B1,Sx,5,20.7,NA,15.5,NA,N,burnt
FR05,B1,Sx,5,17.8,NA,14.9,NA,N,char
FR05,B1,Sx,5,17,NA,15,NA,N,burnt
FR05,B1,Sx,5,14.9,NA,9,NA,N,char
FR05,B1,Sx,5,41.6,NA,16.2,NA,N,broken top
FR05,B1,Sx,5,14,NA,12.2,NA,N,char
FR05,B1,Sx,5,15.5,NA,15.2,NA,N,char
FR05,B1,Sx,5,19.3,NA,15.8,NA,N,burnt
FR05,B1,Sx,5,14.3,NA,13.1,NA,N,burnt
FR05,B1,Sx,8,18.1,NA,14,NA,N,char
FR05,B1,Sx,5,74.9,NA,38.5,NA,N,burnt
FR05,B1,Sx,5,17.3,NA,15,NA,N,burnt
FR05,B1,UC,8,14,NA,5,NA,N,char
FR05,B1,UC,5,13.4,NA,13,NA,N,char
FR05,B1,UC,5,22.4,3,16,NA,N,burnt
FR06,B1,NA,NA,NA,NA,NA,NA,NA,no trees
FR07,B1,NA,NA,NA,NA,NA,NA,NA,no trees
FR08,B1,Pl,1,14.5,2,11.3,6,N,NA
FR08,B1,Pl,1,15.6,2,12.4,6,N,NA
FR08,B1,Pl,1,19.1,2,11.9,6,N,NA
FR08,B1,Pl,1,15.7,2,11.2,8,N,NA
FR08,B1,Pl,1,17.5,2,13,8,N,NA
FR08,B1,Pl,1,17,2,12.5,7,N,NA
FR08,B1,Pl,1,16.3,2,13,7,N,NA
FR08,B1,Pl,1,15.7,2,12,8,N,NA
FR08,B1,Pl,1,16.4,2,12,8,N,NA
FR08,B1,Pl,1,14,2,11.5,6,N,NA
FR08,B1,Pl,1,19.6,2,12.5,8,N,NA
FR08,B1,Pl,1,18,2,12.5,6,N,NA
FR08,B1,Pl,1,13.9,2,11,6,N,NA
FR08,B1,Pl,1,13.2,2,11,6,N,NA
FR08,B1,Pl,2,17.7,2,12.5,6,gall,forked
FR08,B1,Pl,1,16.2,2,12,7,N,NA
FR08,B1,Pl,1,16.8,2,11.5,6,N,NA
FR08,B1,Pl,1,15.3,2,11,5,N,forked
FR08,B1,Pl,1,19.5,2,13,7,N,NA
FR08,B1,Pl,1,15.6,2,12,7,N,NA
FR08,B1,Pl,1,13.9,2,12,6,N,crook
FR08,B1,Pl,1,14.2,2,12,6,N,NA
FR08,B1,Pl,1,14,2,12,7,N,NA
FR08,B1,Pl,1,15.4,2,12.5,7,N,NA
FR08,B1,Pl,1,17.6,2,12.2,7,N,NA
FR08,B1,Pl,1,18.7,2,12.5,7,gall,NA
FR08,B1,Pl,2,14.4,2,10,5,blister rust,broken top
FR08,B1,Pl,2,18.3,2,12.5,6,N,forked
FR08,B1,Pl,1,15.9,2,12.2,7,N,NA
FR08,B1,Pl,2,14.1,2,11.8,6,gall,NA
FR08,B1,Pl,1,18.7,2,12,6,gall,NA
FR08,B1,Sx,1,15.5,2,12,0.5,N,browse
FR08,B1,Pl,1,16.6,2,12.5,7,N,NA
FR08,B1,Pl,1,13.8,2,7,5,N,broken top
FR08,B1,Pl,1,15.5,2,12,6,N,NA
FR08,B1,Pl,2,15.3,2,12,6,gall,NA
FR08,B1,Pl,1,15.8,2,12,7,N,NA
FR08,B1,Pl,1,14.4,2,11.5,7,N,NA
FR08,B1,Pl,1,19.7,2,13,7,N,NA
FR08,B1,Pl,1,15.5,2,11.5,6,N,NA
FR08,B1,Pl,1,15.5,2,11.5,6,N,NA
FR08,B1,Pl,2,15.8,2,9,4,N,broken top
FR08,B1,Pl,1,14.8,2,10.5,5,N,NA
FR08,B1,Pl,1,19,2,11.5,6,N,NA
FR08,B1,Pl,1,20.5,2,13,6,N,forked
FR08,B1,Pl,1,15.1,2,12,6,N,NA
FR08,B1,Pl,1,14.2,2,11,5,N,NA
FR08,B1,Pl,1,21.1,2,13,5,N,NA
FR08,B1,Pl,1,17.5,2,12.5,6,N,NA
FR08,B1,Sx,2,15.6,2,11,0.5,N,"broken fork, crook"
FR09,B1,NA,NA,NA,NA,NA,NA,NA,no trees
FR10,B1,Sx,5,33.3,NA,26.8,NA,N,burnt
FR10,B1,UC,5,17,NA,18.7,NA,N,char
FR10,B1,Sx,5,23.9,NA,23.6,NA,N,burnt
FR10,B1,Sx,5,27.7,NA,22.2,NA,N,burnt
FR10,B1,Sx,5,39,NA,29.6,NA,N,burnt
FR10,B1,Sx,5,19.3,NA,15.6,NA,N,burnt
FR10,B1,Sx,6,46.1,NA,3,NA,N,burnt
FR10,B1,Sx,5,24.8,NA,24.2,NA,N,burnt
FR10,B1,Sx,5,19.9,NA,17.6,NA,N,char
FR10,B1,Sx,5,42.6,NA,25.4,NA,N,burnt
FR10,B1,Sx,5,26.5,NA,23,NA,N,burnt
FR10,B1,Sx,5,24,NA,24.9,NA,N,burnt
FR10,B1,Sx,5,35,NA,25,NA,N,burnt
FR10,B1,Sx,5,20.8,NA,23,NA,N,burnt
FR10,B1,Sx,5,21.7,NA,23,NA,N,burnt
FR10,B1,Sx,5,12.8,NA,25,NA,N,burnt
FR10,B1,Sx,5,16.5,NA,18,NA,N,burnt
FR10,B1,Sx,7,14.6,NA,2.5,NA,N,char
FR10,B1,Sx,5,24.6,NA,21.5,NA,N,burnt
FR10,B1,Sx,7,18.1,NA,3.5,NA,N,burnt
FR10,B1,Sx,5,20.2,NA,20,NA,N,burnt
FR10,B1,Sx,5,17.9,NA,19,NA,N,burnt
FR10,B1,Sx,5,19,NA,21,NA,N,burnt
FR10,B1,Sx,5,20.7,NA,20,NA,N,burnt
FR10,B1,Sx,5,16.1,NA,14,NA,N,char
FR10,B1,Sx,5,13.1,NA,21,NA,N,char
FR10,B1,Sx,7,16.1,NA,2.5,NA,N,char
FR10,B1,Sx,5,25.7,NA,26,NA,N,burnt
FR10,B1,Sx,5,18.2,NA,25,NA,N,burnt
FR10,B1,Sx,5,17.8,NA,21,NA,N,burnt
FR10,B1,Sx,5,33,NA,27.9,NA,N,burnt
FR10,B1,Sx,5,24.5,NA,25,NA,N,burnt
FR10,B1,Sx,5,27.6,NA,24.5,NA,N,burnt
FR10,B1,Sx,5,29.4,NA,27,NA,N,burnt
FR10,B1,Sx,6,15.6,NA,8,NA,N,char
FR10,B1,Sx,5,13.5,NA,16.5,NA,N,char
FR10,B1,Sx,5,21,NA,16.5,NA,N,burnt
FR10,B1,Sx,5,17.3,NA,16.5,NA,N,burnt
FR10,B1,Sx,5,19.1,NA,18,NA,N,burnt
FR10,B1,Sx,5,25.5,NA,19.5,NA,N,burnt
FR11,B1,UC,5,24.7,NA,12.9,NA,N,char
FR11,B1,Pl,2,19.6,2,10.7,0.1,N,forked below DBH
FR11,B1,Pl,2,19.5,2,10.5,0.1,N,forked below DBH
FR11,B1,Pl,1,23.8,2,13.7,0.5,N,NA
FR11,B1,Pl,1,16.8,2,13.8,1,blister rust,NA
FR11,B1,UC,6,17.2,NA,7.6,NA,N,char
FR11,B1,Pl,1,20.2,2,13.7,0.3,N,NA
FR11,B1,Pl,1,24,1,15.2,0.2,N,NA
FR11,B1,Pl,1,27.8,1,15.5,0.3,N,NA
FR12,B1,UC,6,24,NA,10.6,NA,N,char
FR12,B1,Sx,4,17.6,NA,7.2,NA,N,NA
FR12,B1,Sx,4,17,2,11.5,NA,N,NA
FR12,B1,Sx,6,20.4,NA,9.3,NA,N,char
FR12,B1,Sx,5,14.7,NA,10.7,NA,N,NA
FR12,B1,Sx,4,17.5,NA,13.7,NA,N,NA
FR12,B1,Sx,4,16.5,NA,11.4,NA,N,NA
FR12,B1,Sx,4,14,NA,8.5,NA,N,NA
FR12,B1,Sx,6,37.1,NA,15.1,NA,N,NA
FR12,B1,Sx,4,18.5,NA,10,NA,N,NA
FR12,B1,Sx,4,27.3,NA,14,NA,N,NA
FR12,B1,Sx,5,25.7,NA,17.3,NA,N,char
FR12,B1,Sx,4,24.3,NA,14,NA,N,NA
FR12,B1,UC,5,18.7,NA,14,NA,N,char
FR12,B1,Sx,4,25.1,NA,16.8,NA,N,NA
FR12,B1,Sx,4,14.8,NA,8,NA,N,NA
FR12,B1,Sx,7,15.5,NA,6,NA,N,NA
FR12,B1,UC,7,23.5,NA,9.3,NA,N,NA
FR12,B1,Sx,5,19.5,NA,14,NA,N,NA
FR12,B1,UC,7,28.2,NA,11,NA,N,char
FR12,B1,UC,8,20.5,NA,2.5,NA,N,char
FR12,B1,Sx,4,28.9,NA,18,NA,N,NA
FR12,B1,UC,6,28.8,NA,12,NA,N,char
FR12,B1,Sx,4,34.3,NA,18,NA,N,NA
FR13,B1,NA,NA,NA,NA,NA,NA,NA,no trees
FR14,B1,UC,8,25.1,NA,4.3,NA,N,char
FR14,B1,UC,8,43.8,NA,4.8,NA,N,char
FR14,B1,UC,8,25.1,NA,1.8,NA,N,char
FR15,B1,UC,6,24.6,NA,15.8,NA,N,NA
FR15,B1,UC,5,53.8,NA,35.7,NA,N,char
FR15,B1,UC,5,12.8,NA,2.5,NA,N,char
FR15,B1,UC,8,41.1,NA,8.5,NA,N,char
FR15,B1,UC,6,63.9,NA,23.6,NA,N,char
FR15,B1,UC,5,49.9,NA,27.9,NA,N,NA
FR15,B1,UC,5,15.2,NA,14.5,NA,N,NA
FR15,B1,UC,5,16.6,NA,14.2,NA,N,char
FR15,B1,UC,5,40,NA,30,NA,N,NA
FR15,B1,UC,6,18.9,NA,12,NA,N,char
FR15,B1,UC,8,38.3,NA,4.2,NA,N,char
FR16,B1,Pl,1,15.7,2,12.3,3,N,NA
FR16,B1,Pl,1,19.9,2,12.4,3.3,N,forked
FR16,B1,Pl,1,15.8,2,10.6,3.9,N,NA
FR16,B1,Pl,1,17.9,3,8.4,3.1,N,forked
FR16,B1,Pl,1,18.1,2,10.8,3.8,N,NA
FR16,B1,Pl,1,14.9,3,8.8,3.9,N,NA
FR16,B1,Pl,1,16.7,2,10.4,3.6,gall,NA
FR16,B1,Pl,1,13.5,2,12.6,4.5,N,NA
FR16,B1,Pl,1,20.3,2,12.6,4,gall,NA
FR16,B1,Pl,1,18.7,2,12.1,6,N,forked
FR16,B1,Pl,1,20,2,12,4,N,forked
FR16,B1,Pl,1,15.4,2,12,4,N,NA
FR16,B1,Pl,1,18.3,2,12,3.5,N,NA
FR16,B1,Pl,1,19.7,2,12,4,N,NA
FR16,B1,Pl,1,18.2,2,11.5,4,N,NA
FR16,B1,Pl,1,19.8,2,12,4,N,NA
FR16,B1,Pl,1,17.2,2,12,5,N,NA
FR16,B1,Pl,1,14.1,2,10,5,N,NA
FR16,B1,Pl,1,18.2,2,12,6,N,NA
FR16,B1,Pl,2,22.9,2,13,6,gall,NA
FR16,B1,Pl,1,19.3,2,12,4,N,NA
FR16,B1,Pl,1,18.5,2,12,6,N,NA
FR16,B1,Pl,1,19.8,2,11.3,5,N,NA
FR16,B1,Pl,2,20.5,2,12,6,gall,NA
FR16,B1,Pl,1,17.5,2,12,5,N,NA
FR16,B1,Pl,1,17.8,2,12,6,N,NA
FR16,B1,Pl,1,18.4,2,11,5,N,crook
FR16,B1,Pl,1,19,2,13,5,N,NA
FR16,B1,Pl,2,15.6,2,12.5,4.5,gall,crook
FR16,B1,Pl,1,21.7,2,13,4.5,N,NA
FR16,B1,Pl,1,15.5,2,12,6,N,NA
FR16,B1,Pl,1,18.3,2,12,4,N,forked
FR16,B1,Pl,2,17.7,3,9,5,blister rust,forked
FR16,B1,Pl,2,18.6,2,11,4,N,forked
FR16,B1,Pl,2,13.2,3,8.5,4,N,"forked, crook"
FR16,B1,Pl,2,20.7,2,11,5,N,forked
FR16,B1,Pl,1,18.4,2,12,6,N,NA
FR16,B1,Pl,1,18.5,2,12,6,N,NA
FR16,B1,Pl,1,20.2,2,12,5,N,NA
FR16,B1,Pl,2,15.8,2,11,4.5,blister rust,NA
FR16,B1,Pl,1,19.8,2,12,5,N,NA
FR16,B1,Pl,1,20.8,2,12,4,N,forked
FR16,B1,Pl,1,14.1,2,10,3,N,forked
FR16,B1,Pl,1,16.4,2,10,5,N,NA
FR16,B1,Pl,1,14.8,2,11,6,N,NA
FR16,B1,Pl,1,17.1,2,11.5,3,N,NA
FR17,B1,Pl,1,15.4,2,11.6,6,N,NA
FR17,B1,Pl,1,15.6,2,11.6,6,N,NA
FR17,B1,Pl,1,14.8,2,11.5,7,N,NA
FR17,B1,Pl,1,15.2,2,12,6,N,NA
FR17,B1,Pl,1,14.2,2,10.3,4,N,NA
FR17,B1,Pl,1,14,2,12,7,N,NA
FR17,B1,Pl,7,12.7,NA,4,NA,N,broken top
FR17,B1,Pl,1,13.3,2,11.5,5,N,NA
FR17,B1,Pl,1,14.3,2,11.5,7,N,NA
FR17,B1,Pl,1,15.7,2,11.5,5,N,NA
FR17,B1,Pl,1,13.1,2,11.5,8,N,NA
FR17,B1,Pl,1,14.8,2,11.5,7,N,NA
FR17,B1,Pl,1,16.8,2,12.9,6,N,forked at base
FR17,B1,Pl,1,14.1,2,12.9,6,N,forked at base
FR17,B1,Pl,1,15.2,2,10.8,6,N,NA
FR17,B1,Pl,1,14.8,2,11.2,6,N,NA
FR17,B1,Pl,1,12.8,2,9.3,6,N,NA
FR17,B1,Pl,1,15.6,1,14.6,5,N,NA
FR17,B1,Pl,1,14.4,2,11.7,6,N,forked at base
FR17,B1,Pl,1,13.5,2,11.7,6,N,forked at base
FR17,B1,Pl,1,15.2,2,10.9,5,N,NA
FR17,B1,Pl,1,17.3,2,9.8,5,N,NA
FR17,B1,Pl,1,16.2,2,11.6,7,N,NA
FR17,B1,Pl,1,17.5,2,12.1,5,N,crook
FR17,B1,Pl,1,18.2,2,11.3,4,N,crook
FR17,B1,Pl,1,16.1,2,7.6,6,N,NA
FR17,B1,Pl,1,15.3,2,11.4,5,N,NA
FR17,B1,Pl,1,16.5,2,12.1,7,N,NA
FR17,B1,Pl,1,12.9,2,11.2,7,N,forked at base
FR17,B1,Pl,1,13.2,2,10.7,6,N,forked at base
FR17,B1,Pl,1,12.9,2,10.4,7,gall,NA
FR17,B1,Pl,1,15.6,2,12,6,N,NA
FR17,B1,Pl,1,12.7,2,10.8,5,gall,NA
FR17,B1,Pl,1,15.3,2,11.6,6,N,NA
FR17,B1,Pl,1,16.8,2,11.2,5,N,NA
FR17,B1,Pl,1,13.2,2,11.3,5,gall,NA
FR17,B1,Pl,1,15.2,2,11.5,6,N,NA
FR17,B1,Pl,1,16.3,2,11.3,6,N,forked at base
FR17,B1,Pl,1,14.4,2,11.3,6,N,forked at base
FR17,B1,Pl,1,15,2,10.5,5,N,NA
FR17,B1,Pl,1,13.2,2,20,6,N,NA
FR17,B1,Pl,1,15.8,2,12.4,6,N,NA
FR17,B1,Pl,1,15.4,2,11.5,7,N,NA
FR17,B1,Pl,1,14.2,2,12,6.5,N,NA
FR17,B1,Pl,1,12.6,2,11.5,5,N,NA
FR17,B1,Pl,1,13.5,2,12.5,5,gall,NA
FR17,B1,Pl,1,13.7,2,11.5,5,N,NA
FR17,B1,Pl,1,15.4,2,12,6,N,NA
FR17,B1,Pl,1,15.4,2,10.7,5,blister rust,crook
FR17,B1,Pl,1,14.2,2,11,5,N,NA
FR17,B1,Pl,1,16.7,2,11,5,N,NA
FR17,B1,Pl,1,14.4,2,11.5,6,N,NA
FR17,B1,Pl,1,15.9,2,12,6,N,NA
FR17,B1,Pl,1,12.9,2,11.5,6,N,forked at base
FR17,B1,Pl,1,13.4,2,12,6,gall,NA
FR17,B1,Pl,1,15.8,2,11.8,6,gall,NA
FR17,B1,Pl,1,14.4,2,11.5,6,N,NA
FR17,B1,Pl,1,15.9,2,12.1,6,N,NA
FR17,B1,Pl,1,14.6,2,11.5,5,N,crook
FR17,B1,Pl,1,14,2,11,5,blister rust,NA
FR17,B1,Pl,1,15.1,2,11.5,5,N,NA
FR17,B1,Pl,1,15.1,2,11.5,5,N,NA
FR17,B1,Pl,1,14.7,2,11,5,blister rust,NA
FR17,B1,Pl,1,13.8,2,11.5,6,N,NA
FR17,B1,Pl,1,14.2,2,11.5,6,N,NA
FR17,B1,Pl,1,14.2,2,12,7,N,NA
FR17,B1,Pl,1,14.2,2,12,7,N,NA
FR17,B1,Pl,1,14.9,2,11.5,7,N,crook
FR17,B1,Pl,1,14.1,2,12,6,gall,NA
FR17,B1,Pl,1,13.2,2,11.5,6,N,NA
FR17,B1,Pl,1,13.4,2,11.5,6,N,NA
FR17,B1,Pl,1,14.6,2,12,6,N,NA
FR17,B1,Pl,1,17.4,2,12,6,gall,NA
FR17,B1,Pl,1,17.9,2,12,7,N,NA
FR17,B1,Pl,1,16.2,2,12.5,6,blister rust,NA
FR17,B1,Pl,1,14,2,12,6,N,NA
FR18,B1,Sx,3,42.7,NA,26.5,NA,N,burnt
FR18,B1,Sx,3,28,NA,27.2,NA,N,burnt
FR18,B1,Sx,4,14.5,NA,14.2,NA,galleries,NA
FR18,B1,UC,8,13.6,NA,2.5,NA,N,char
FR18,B1,Bl,4,13.7,NA,8.2,NA,N,burnt
FR18,B1,UC,8,22.6,NA,3.5,NA,N,char
FR18,B1,Sx,3,28.8,NA,26.3,NA,N,burnt
FR18,B1,UC,5,21,NA,14.1,NA,N,char
FR18,B1,UC,4,15.6,NA,20,NA,N,char
FR18,B1,Sx,5,14.7,NA,15,NA,N,burnt
FR18,B1,Sx,4,28.5,NA,21,NA,N,burnt
FR18,B1,Sx,4,31.1,NA,23.4,NA,N,burnt
FR18,B1,Sx,4,33.6,NA,23,NA,N,burnt
FR18,B1,Sx,4,23.3,NA,23,NA,galleries,burnt
FR18,B1,Sx,5,14.3,NA,17.2,NA,N,char
FR18,B1,Sx,4,26.5,NA,23,NA,N,burnt
FR18,B1,Bl,4,26.7,NA,23,NA,N,burnt
